id,username,created_at,lng,lat,text
1533654283488333825,clift_m,Mon Jun 06 03:37:29 +0000 2022,-122.20190500000001,47.680319,@PaulSchlienz The problematic ice is not in the water. This is why they talk if shelves.
1533654297233088512,MikeSibertRadio,Mon Jun 06 03:37:33 +0000 2022,-122.29648850000001,47.442583,@F13thFranchise I have a very real soft spot for A New Beginning.The idea of a Jason copycat is still very intriguing.
1533654298579464193,Nolanium,Mon Jun 06 03:37:33 +0000 2022,-122.29648850000001,47.442583,"It’s been years since I’ve seen someone as genuinely over as @CodyRhodes and after tonight, that adulation was well… https://t.co/a10dY3RgcS"
1533654300425003008,jimshelly2,Mon Jun 06 03:37:33 +0000 2022,-122.630908,45.536402,@Peter_Clarke87 Sticky Fingers Clarke
1533654333522251783,GrandmaD3ath,Mon Jun 06 03:37:41 +0000 2022,-122.630908,45.536402,@willcblogs I just started season 2 of the original. I love that show.
1533654335954989056,Hawkfather1,Mon Jun 06 03:37:42 +0000 2022,-122.16452749999999,48.088757,You bet I would. I'd turn it into the trunk of my car and figure out where to stash it.
1533654348525211648,DDebKol,Mon Jun 06 03:37:45 +0000 2022,-122.04254449999999,47.542814,@PTI_News This is a big lie and great hypocritic statement from them.
1533654359820488704,SDubduck,Mon Jun 06 03:37:47 +0000 2022,-122.630908,45.536402,@Pacduneslooper @FlorenceLinks @swaggolfco Was it good ?
1533654400261951488,kindredbrave,Mon Jun 06 03:37:57 +0000 2022,-122.630908,45.536402,@PupEvans I kinda want to know now…
1533654413499170816,shaun_haney,Mon Jun 06 03:38:00 +0000 2022,-122.296281,47.119285500000004,@norootcause Why doesn't it involve cheese?
1533654414421917698,JonHaroldMeyer1,Mon Jun 06 03:38:00 +0000 2022,-117.434547,47.667438,@MackBigmacsama @cartoonnetwork @CNGames @CNHotelOfficial @GianoliIi @alec_behan @Edmonds4Rayqwan It just is that’s why
1533654422143676417,RicardopintoMr3,Mon Jun 06 03:38:02 +0000 2022,-122.334461,47.307568,"@TheFungi669 @ChaseCenter @warriors @ChaseCenter and @warriorsDubs won and I drank a Tequila. If they had lost,… https://t.co/kI5thP30kX"
1533654459984715776,idaho4me,Mon Jun 06 03:38:11 +0000 2022,-114.14326249999999,45.4945515,@Crib_Boof Whole thing was awful….. I live just shortly south of where that took place back then.
1533654491634905089,bikebremerton,Mon Jun 06 03:38:19 +0000 2022,-122.6692365,47.5618015,"12 months ago, Perry Mall was as dismal and run down as any strip mall in America. Sounds like owners have big pl… https://t.co/ZfCOjeKVxJ"
1533654530805489664,DebbieHere2,Mon Jun 06 03:38:28 +0000 2022,-117.1542695,46.730822,@DragonsEyeImage @dusty_haskins @FreyFotos @Sure1thing Thanks Paulie 😉💛 https://t.co/JMqDIOMIwl
1533654553022697472,JonHaroldMeyer1,Mon Jun 06 03:38:34 +0000 2022,-117.434547,47.667438,@Edmonds4Rayqwan @cartoonnetwork @CNGames @CNHotelOfficial @GianoliIi @alec_behan Yeah
1533654559783997441,MaelForceOne,Mon Jun 06 03:38:35 +0000 2022,-122.3306025,47.614817,@Inez666_ Totally understandable! It's stressful to be the first one every time
1533654559897243648,DogwoodBear,Mon Jun 06 03:38:35 +0000 2022,-120.58340150000001,44.1454365,@OccupyDemocrats Oh please. Not a soul on earth believes this.
1533654561964953600,CantStandMAGAts,Mon Jun 06 03:38:36 +0000 2022,-122.1660035,47.180856,James Balwin got it right. Check out Cshamad Reed's video! #TikTok https://t.co/njSL3mlEER
1533654599713714176,JonHaroldMeyer1,Mon Jun 06 03:38:45 +0000 2022,-117.434547,47.667438,@ScarletGhostX Okay
1533654601366286336,joykat,Mon Jun 06 03:38:45 +0000 2022,-122.630908,45.536402,"I just scored 38,022 on The Hobbit #pinball machine by @JJPinball 01745-1 via @hobbitpinball"
1533654688125489152,Hawkfather1,Mon Jun 06 03:39:06 +0000 2022,-122.16452749999999,48.088757,Ya can't make this kinda stupid up.
1533654715010953216,Leakri,Mon Jun 06 03:39:12 +0000 2022,-120.58340150000001,44.1454365,@tommy_edwin1212 @wineandbirdseed @atinacarol @InvestigatorCps Not nearly enough or you would behave better😉
1533654790437163008,chandlurrrr,Mon Jun 06 03:39:30 +0000 2022,-122.923516,47.064528,Just worked my ass off for 10 hours in a hot ass kitchen and I’m making MAYBE half as much as they are.
1533654811941294080,SKCFDispatches,Mon Jun 06 03:39:35 +0000 2022,-122.25157157,47.264856,"🚑DISPATCH: Medical Aid - Basic Life Support @ 124 MT VISTA PL SW, PACIFIC.Responding Dept: Valley Regional FAUn… https://t.co/Zj1h9Uvn27"
1533654839720177664,ursonate,Mon Jun 06 03:39:42 +0000 2022,-122.3306025,47.614817,Finally paused long enough to take a photo of my version of larb gai (served over broccoli). This is by no means au… https://t.co/JNgwQF8sHw
1533654883781382144,loganb,Mon Jun 06 03:39:52 +0000 2022,-122.3306025,47.614817,@DustinDK What’s your plan for disposing of the ruble? I have a small-ish amount of broken concrete and am trying t… https://t.co/2HE2Gjg3m5
1533654897018929152,KevinKeay8,Mon Jun 06 03:39:56 +0000 2022,-122.630908,45.536402,@AvaBamby You're very cute sweetheart if you are in Portland Oregon I'd love to see you or if nearby
1533654920162709504,pdxpolicelog,Mon Jun 06 03:40:01 +0000 2022,-122.591954,45.504881,"THEFT - COLD at 2400 SE 70TH AVE, PORT [Portland Police #PP22000150316] 20:28 #pdx911"
1533654921072939009,pdxpolicelog,Mon Jun 06 03:40:01 +0000 2022,-122.582848,45.515752,"VEHICLE STOLEN - COLD at 7800 SE YAMHILL ST, PORT [Portland Police #PP22000150188] 19:19 #pdx911"
1533654934226292742,patroocha,Mon Jun 06 03:40:04 +0000 2022,-122.2180755,47.3923115,People who push everyone away bc they suddenly got a significant other are weird asf
1533654973459812353,DebbieHere2,Mon Jun 06 03:40:14 +0000 2022,-117.1542695,46.730822,@hulsopp3 Thanks Shawn! All is well ((whew)) 💛
1533655031936782336,GMOsbad,Mon Jun 06 03:40:28 +0000 2022,-120.882482,47.273022,Fantastic fungi shall inherit the Earth
1533655121640361984,soldni,Mon Jun 06 03:40:49 +0000 2022,-122.3306025,47.614817,"1,200 miles later, we made it!!! https://t.co/QhHu7hOP6Z"
1533655143165485056,ballboyblog2021,Mon Jun 06 03:40:54 +0000 2022,-119.132102,46.245556,2Ks and lineout ends the 8th. #Roostertails lead 3-0 going too 9.
1533655164124418048,writer_noir,Mon Jun 06 03:40:59 +0000 2022,-122.6373085,48.289541,@AubryAndrews Wow! The STUPID is really strong in this one!
1533655169891676161,LilyMeade,Mon Jun 06 03:41:01 +0000 2022,-122.455344,47.242960499999995,Boosting!
1533655178171359233,RicardopintoMr3,Mon Jun 06 03:41:03 +0000 2022,-122.334461,47.307568,@LEGOATBURNOGREAL LEGOAT FAN BEST PLAYER OAT| SADLY JORGAMBLE SUCKS NOT TOP 10|depressed lakers fan| @lakers(I l… https://t.co/oDBS7joCU1
1533655181350428677,millerdna,Mon Jun 06 03:41:03 +0000 2022,-122.6557945,47.4939445,"Graduation this week, then she's off to @eckerdcollege!  Kick ass, kid.  Kick ass. https://t.co/UvQLwYuZgG"
1533655192792510464,ursonate,Mon Jun 06 03:41:06 +0000 2022,-122.3306025,47.614817,And what was meant to be an overeasy egg. I need to work on poaching. That would be ideal
1533655214640599040,DebbieHere2,Mon Jun 06 03:41:11 +0000 2022,-117.1542695,46.730822,@Mav_images @roscooknature Awwww - this is stunning &amp; SO cute 💛
1533655269498007552,bold_saguaro,Mon Jun 06 03:41:24 +0000 2022,-122.194398,47.481598,@ProducerWes @ZowCardBreaks I have so much stupid shit. Worked in sports for a while. I keep giving it away... and then there is more.
1533655327370928130,Hawkfather1,Mon Jun 06 03:41:38 +0000 2022,-122.16452749999999,48.088757,"Its all about a medical condition known as ""completus bullshititis""."
1533655353660805121,MarkWarns,Mon Jun 06 03:41:44 +0000 2022,-122.66475449999999,47.747640000000004,"Also, despite the war damage, Eastern Ukraine is rich in resources, easy pickings for Russian, post-Yeltsin, post-K… https://t.co/EhF4VC1sty"
1533655357322498049,thenephetsk,Mon Jun 06 03:41:45 +0000 2022,-122.3306025,47.614817,Nice night in the garden https://t.co/9TvnpwaEqR
1533655363374895105,thenephetsk,Mon Jun 06 03:41:47 +0000 2022,-122.3306025,47.614817,Stuff be growing https://t.co/fhGioU3Vxg
1533655382400172032,DDebKol,Mon Jun 06 03:41:51 +0000 2022,-122.04254449999999,47.542814,@PTI_News Why not in jail ?
1533655404244131841,KevinKeay8,Mon Jun 06 03:41:56 +0000 2022,-122.630908,45.536402,@Mariaaurr You're very cute sweetheart if you're in Portland I'd like to see you
1533655410686586880,Smedindy,Mon Jun 06 03:41:58 +0000 2022,-120.539923,46.9932795,@AguaType @sadfly46 @JKING76868961 @polevaultpower Trans women are women.
1533655412842516481,SKCFDispatches,Mon Jun 06 03:41:59 +0000 2022,-122.3393103,47.313494,"🚑 DISPATCH: Medical Aid - Service @ KLOSHE ILLAHEE MOBILE HOME PARK #38, 2500 S 370TH ST #38, FEDERAL WAY.Respon… https://t.co/6YoHLpywha"
1533655423852498944,pdxpolicelog,Mon Jun 06 03:42:01 +0000 2022,-122.57636,45.496179,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at SE 84TH AVE / SE LAFAYETTE ST, PORT [Portland Police #PP22000150332] 19:20 #pdx911"
1533655424754257920,pdxpolicelog,Mon Jun 06 03:42:01 +0000 2022,-122.673443,45.474894,"UNWANTED PERSON at 500 S FLORIDA ST, PORT [Portland Police #PP22000150259] 17:53 #pdx911"
1533655430408220673,bitvix,Mon Jun 06 03:42:03 +0000 2022,-120.58340150000001,44.1454365,@dreamwastaken i’m alright :)
1533655446019485696,ALanoII,Mon Jun 06 03:42:06 +0000 2022,-122.5889745,45.630589,@OnAirMafia Niether can pick their nose..🎂🤧🤧🤧🤧
1533655466831585280,samnugivyh,Mon Jun 06 03:42:11 +0000 2022,-122.29648850000001,47.442583,@hannahrayeee literally this URKS ME
1533655467393593344,ChrisThoHa,Mon Jun 06 03:42:12 +0000 2022,-122.3306025,47.614817,Seattle screensaver https://t.co/xGBoupufSp
1533655485026643969,annafoxylove,Mon Jun 06 03:42:16 +0000 2022,-122.583,47.3275,"Just posted a photo @ Gig Harbor, Washington https://t.co/tSpBNqqeTs"
1533655489069711360,dbm422,Mon Jun 06 03:42:17 +0000 2022,-122.5899815,47.534422500000005,@ColbertSteven2 @galleg000s Dude you better drown that shit in ketchup
1533655497273815041,hpkingiii,Mon Jun 06 03:42:19 +0000 2022,-122.3306025,47.614817,"@cinthe1st @Complex 100% As tragic as it is, it should put to rest the good guys with guns nonsense."
1533655560557432833,patroocha,Mon Jun 06 03:42:34 +0000 2022,-122.2180755,47.3923115,Mfs can talk on the phone with everyone but u so fucking weird tbh
1533655565691342848,SpoSliders1308,Mon Jun 06 03:42:35 +0000 2022,-117.434547,47.667438,@ClayTravis And mask
1533655565682913282,clift_m,Mon Jun 06 03:42:35 +0000 2022,-122.20190500000001,47.680319,@HoffmanLabs I think it was a mistake to have the instructions fail on interlocks and to have to retry. The lib$ la… https://t.co/ZqXMezhM3h
1533655601892339713,McNameeJason,Mon Jun 06 03:42:44 +0000 2022,-123.44179199999999,48.6559415,@OrcaCedarbough We agree!
1533655615838400512,DebbieHere2,Mon Jun 06 03:42:47 +0000 2022,-117.1542695,46.730822,How cute is this? (Not to mention being a spectacular pic! 🎯) Beautiful @Mav_images #photographer ⤵️
1533655622993862657,NateElliott,Mon Jun 06 03:42:49 +0000 2022,-117.206835,47.6355305,@gabegundy This is a shark attack
1533655628127739906,ballboyblog2021,Mon Jun 06 03:42:50 +0000 2022,-119.132102,46.245556,RHRP Donovan on to close us out here!
1533655628274487296,thiccmember,Mon Jun 06 03:42:50 +0000 2022,-122.3306025,47.614817,@MrDexParker Nice! This is a good reminder for me to be consistent with the sex kungfu practice.
1533655629448982528,BusinessButcher,Mon Jun 06 03:42:50 +0000 2022,-122.20190500000001,47.680319,PGA TOUR. Where history is made.
1533655645559222277,seattlekim,Mon Jun 06 03:42:54 +0000 2022,-122.3306025,47.614817,Watching Watergate-Blueprint for a Scandal on CNN tonight. Effective to have John Dean as the narrator. Still learn… https://t.co/OuUBqGODSt
1533655669978431488,hpkingiii,Mon Jun 06 03:43:00 +0000 2022,-122.3306025,47.614817,@cinthe1st @Complex Makes sense to me.
1533655684037742592,mudflapgirls,Mon Jun 06 03:43:03 +0000 2022,-122.379516,47.589437,"Out of these four photos, which one looks the least like a #com210 assignment and most like commercial #photography… https://t.co/i21RpjDZhc"
1533655708260085760,annafoxylove,Mon Jun 06 03:43:09 +0000 2022,-122.583,47.3275,"Just posted a photo @ Gig Harbor, Washington https://t.co/NjIb92j307"
1533655718175252480,mda_hez,Mon Jun 06 03:43:11 +0000 2022,-122.30742699999999,47.792534,"Gave up 88pts in today's game, full of athletes.#Warriors #NBAFinals #DubNation"
1533655757693911040,norman_oro,Mon Jun 06 03:43:21 +0000 2022,-122.3306025,47.614817,"In fact, I try to minimize tweeting these days about public policy issues to avoid giving the impression I'm seekin… https://t.co/pLKvz2CNRc"
1533655760898359296,Smedindy,Mon Jun 06 03:43:22 +0000 2022,-120.539923,46.9932795,@Maddie_Crisman Holy.....
1533655805630615552,ChrisThoHa,Mon Jun 06 03:43:32 +0000 2022,-122.3306025,47.614817,Big stepper https://t.co/yUvsWWVHQY
1533655816326086656,bold_saguaro,Mon Jun 06 03:43:35 +0000 2022,-122.194398,47.481598,@EdBlackEsq @dstiddypop43 Haven't you been watching?.?.?.? https://t.co/cmFROcTMlH
1533655836270002177,KCGOP,Mon Jun 06 03:43:39 +0000 2022,-120.3124165,47.42686628,Coming off a great weekend at the @wagop WA State Republican Action Conference - your new KCGOP team is charged up… https://t.co/TLg56bJhit
1533655894247911424,JayTraxus,Mon Jun 06 03:43:53 +0000 2022,-120.58340150000001,44.1454365,It's what the Klingons did 🗡️
1533655904435904513,xtomlongx,Mon Jun 06 03:43:56 +0000 2022,-122.455344,47.242960499999995,@beigemaariee I’m sayin! Come through fam.
1533655945246433280,_WhizKid_,Mon Jun 06 03:44:05 +0000 2022,-122.24776,47.265761999999995,I think Kenya will never see a stubborn Turkana like this one!
